"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
653,"1","2024-04-27T01:54:10.952515Z",625,"/data/upload/8/85c681f5-img72.jpg","[{""x"":60.64000000000001,""y"":54.95779816513762,""width"":12.319999999999979,""height"":20.855779816513763,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",7.137,"2024-04-27T01:54:10.952542Z"
654,"1","2024-04-27T01:54:15.946271Z",626,"/data/upload/8/92d69275-img71.jpg","[{""x"":62.56,""y"":56.08513761467889,""width"":10.719999999999999,""height"":19.164770642201837,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.951,"2024-04-27T01:54:15.946286Z"
655,"1","2024-04-27T01:54:20.331633Z",627,"/data/upload/8/a7b7e5d8-img69.jpg","[{""x"":53.6,""y"":10.99155963302752,""width"":6.399999999999999,""height"":9.864220183486239,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.558,"2024-04-27T01:54:20.331648Z"
656,"1","2024-04-27T01:54:27.715333Z",628,"/data/upload/8/0b093abf-img68.jpg","[{""x"":51.35999999999999,""y"":51.012110091743125,""width"":13.280000000000003,""height"":23.110458715596323,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",6.585,"2024-04-27T01:54:27.715361Z"
657,"1","2024-04-27T01:54:36.953717Z",629,"/data/upload/8/71b96940-img67.jpg","[{""x"":66.88,""y"":53.548623853211005,""width"":8.799999999999986,""height"":15.219082568807313,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",8.212,"2024-04-27T01:54:36.953733Z"
658,"1","2024-04-27T01:54:46.464781Z",630,"/data/upload/8/db81d1d9-img66.jpg","[{""x"":62.39999999999998,""y"":31.28366972477063,""width"":8.319999999999995,""height"":13.528073394495404,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",7.655,"2024-04-27T01:54:46.464799Z"
659,"1","2024-04-27T01:54:52.013515Z",631,"/data/upload/8/ef3f023e-img64.jpg","[{""x"":75.36,""y"":54.11229357798164,""width"":11.200000000000003,""height"":20.573944954128443,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.94,"2024-04-27T01:54:52.013530Z"
660,"1","2024-04-27T01:55:05.718218Z",632,"/data/upload/8/d4e4c4b7-img63.jpg","[{""x"":23.68,""y"":63.69467889908256,""width"":11.519999999999996,""height"":20.85577981651376,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",12.425,"2024-04-27T01:55:05.718245Z"
661,"1","2024-04-27T01:55:13.427467Z",633,"/data/upload/8/142e2ce8-img61.jpg","[{""x"":45.92000000000003,""y"":62.84917431192658,""width"":10.55999999999997,""height"":18.037431192660517,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",6.905,"2024-04-27T01:55:13.427482Z"
662,"1","2024-04-27T01:55:19.526507Z",634,"/data/upload/8/3eaedc84-img60.jpg","[{""x"":52,""y"":43.684403669724766,""width"":20.64,""height"":34.94752293577981,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.542,"2024-04-27T01:55:19.526540Z"
663,"1","2024-04-27T02:48:54.364752Z",635,"/data/upload/8/9e36beaf-img59.jpg","[{""x"":46.72,""y"":64.82201834862384,""width"":13.760000000000005,""height"":21.98311926605504,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",5.283,"2024-04-27T02:48:54.364766Z"
664,"1","2024-04-27T02:49:02.052900Z",636,"/data/upload/8/bf2355d1-img58.jpg","[{""x"":45.28,""y"":63.13100917431193,""width"":5.600000000000001,""height"":8.736880733944943,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",5.267,"2024-04-27T02:49:02.052929Z"
665,"1","2024-04-27T02:49:07.674364Z",637,"/data/upload/8/eb3232d9-img57.jpg","[{""x"":28.64,""y"":63.69467889908256,""width"":5.119999999999997,""height"":9.300550458715591,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.411,"2024-04-27T02:49:07.674393Z"
666,"1","2024-04-27T02:49:14.248678Z",638,"/data/upload/8/2916d439-img56.jpg","[{""x"":54.559999999999995,""y"":66.51302752293577,""width"":5.759999999999998,""height"":9.300550458715591,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",5.065,"2024-04-27T02:49:14.248693Z"
667,"1","2024-04-27T02:59:51.251455Z",639,"/data/upload/8/31a9dbbd-img52.jpg","[{""x"":18.92361111111111,""y"":47.509578544061306,""width"":15.00838122605364,""height"":26.819923371647512,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",7.466,"2024-04-27T02:59:51.251483Z"
668,"1","2024-04-27T02:59:55.918999Z",640,"/data/upload/8/3060a327-img51.jpg","[{""x"":64.16626756066411,""y"":32.56704980842912,""width"":14.355842911877403,""height"":24.904214559386972,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.624,"2024-04-27T02:59:55.919018Z"
669,"1","2024-04-27T03:00:00.633873Z",641,"/data/upload/8/c868db89-img50.jpg","[{""x"":65.25383141762453,""y"":63.2183908045977,""width"":15.443406768837804,""height"":27.203065134099617,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.727,"2024-04-27T03:00:00.633904Z"
670,"1","2024-04-27T03:00:09.163811Z",642,"/data/upload/8/69c616e9-img49.jpg","[{""x"":73.51931673052363,""y"":45.97701149425287,""width"":15.878432311621964,""height"":30.651340996168592,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",5.448,"2024-04-27T03:00:09.163828Z"
671,"1","2024-04-27T03:00:15.491770Z",643,"/data/upload/8/76c1e852-img48.jpg","[{""x"":31.756864623243914,""y"":40.22984339342506,""width"":16.31345782554543,""height"":28.735673847954256,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",5.242,"2024-04-27T03:00:15.491798Z"
672,"1","2024-04-27T03:00:24.179102Z",644,"/data/upload/8/9ff1c226-img47.jpg","[{""x"":19.576149454148066,""y"":22.222238887840703,""width"":11.963202397703784,""height"":21.455922031699526,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",7.744,"2024-04-27T03:00:24.179129Z"
673,"1","2024-04-27T03:00:28.492569Z",645,"/data/upload/8/3e2c6bdf-img46.jpg","[{""x"":26.971583652618136,""y"":62.45210727969349,""width"":10.440613026819925,""height"":18.39080459770115,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.429,"2024-04-27T03:00:28.492596Z"
674,"1","2024-04-27T03:00:32.563633Z",646,"/data/upload/8/cd7017b4-img45.jpg","[{""x"":55.900782247765015,""y"":57.08812260536399,""width"":9.78807471264367,""height"":16.4750957854406,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.318,"2024-04-27T03:00:32.563665Z"
675,"1","2024-04-27T03:00:39.223621Z",647,"/data/upload/8/de2d1b71-img44.jpg","[{""x"":56.118295019157095,""y"":54.789238699414376,""width"":9.788074712643693,""height"":17.241412641581825,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",5.831,"2024-04-27T03:00:39.223650Z"
676,"1","2024-04-27T03:01:02.274210Z",648,"/data/upload/8/ecdb3886-img43.jpg","[{""x"":35.12476395836166,""y"":55.22497912576794,""width"":11.205456348151893,""height"":22.39510265401656,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",21.847,"2024-04-27T03:01:02.274225Z"
565,"1","2024-04-26T23:43:39.385190Z",649,"/data/upload/8/a16e8635-img41.jpg","[{""x"":71.83999999999999,""y"":70.45871559633026,""width"":8.799999999999999,""height"":15.219082568807336,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",7.558,"2024-04-26T23:43:39.385235Z"
564,"1","2024-04-26T23:43:21.237319Z",650,"/data/upload/8/5991b1cc-img40.jpg","[{""x"":85.6,""y"":36.63853211009174,""width"":8.16000000000001,""height"":15.500917431192661,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.827,"2024-04-26T23:43:21.237331Z"
563,"1","2024-04-26T23:43:15.262683Z",651,"/data/upload/8/9693984a-img39.jpg","[{""x"":65.92,""y"":41.429724770642196,""width"":8.959999999999994,""height"":14.655412844036697,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",6.04,"2024-04-26T23:43:15.262729Z"
562,"1","2024-04-26T23:43:08.018247Z",652,"/data/upload/8/990632e1-img37.jpg","[{""x"":39.68000000000002,""y"":40.86605504587158,""width"":9.599999999999984,""height"":16.064587155963235,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",9.855,"2024-04-26T23:43:08.018262Z"
561,"1","2024-04-26T23:42:56.341997Z",653,"/data/upload/8/fbd1bfab-img36.jpg","[{""x"":64.96,""y"":8.736880733944954,""width"":4,""height"":7.891376146788989,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.397,"2024-04-26T23:42:56.342012Z"
560,"1","2024-04-26T23:42:50.716332Z",654,"/data/upload/8/9aaf00ee-img35.jpg","[{""x"":62.239999999999995,""y"":71.30422018348624,""width"":6.239999999999995,""height"":12.400733944954126,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.27,"2024-04-26T23:42:50.716343Z"
559,"1","2024-04-26T23:42:44.865346Z",655,"/data/upload/8/c012b33e-img34.jpg","[{""x"":52.480000000000004,""y"":39.73871559633027,""width"":7.519999999999996,""height"":12.964403669724767,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.343,"2024-04-26T23:42:44.865361Z"
558,"1","2024-04-26T23:42:40.370585Z",656,"/data/upload/8/7dd748de-img33.jpg","[{""x"":52.959999999999994,""y"":37.76587155963303,""width"":7.52000000000001,""height"":12.682568807339443,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.468,"2024-04-26T23:42:40.370614Z"
677,"1","2024-04-27T03:01:46.020357Z",657,"/data/upload/8/d8cd17d9-img32.jpg","[{""x"":5.446297392195564,""y"":47.700850017708184,""width"":10.438722702366928,""height"":17.588082949003763,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",21.128,"2024-04-27T03:01:46.020372Z"
557,"1","2024-04-26T23:42:26.695119Z",658,"/data/upload/8/9ef0e252-img30.jpg","[{""x"":43.2,""y"":36.356697247706414,""width"":9.119999999999997,""height"":15.782752293577985,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.597,"2024-04-26T23:42:26.695132Z"
556,"1","2024-04-26T23:42:20.753368Z",659,"/data/upload/8/22bbe4da-img25.jpg","[{""x"":25.759999999999998,""y"":53.548623853211005,""width"":8.800000000000004,""height"":16.064587155963302,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.066,"2024-04-26T23:42:20.753407Z"
555,"1","2024-04-26T23:42:15.994603Z",660,"/data/upload/8/23687b14-img23.jpg","[{""x"":15.520000000000003,""y"":74.12256880733943,""width"":9.759999999999994,""height"":18.319266055045805,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",10.027,"2024-04-26T23:42:15.994617Z"
554,"1","2024-04-26T23:42:03.224799Z",661,"/data/upload/8/4344acdc-img22.jpg","[{""x"":36.16,""y"":74.68623853211008,""width"":9.920000000000002,""height"":15.782752293577985,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",9.801,"2024-04-26T23:42:03.224846Z"
553,"1","2024-04-26T23:41:51.943819Z",662,"/data/upload/8/fc4601cb-img21.jpg","[{""x"":30.55999999999999,""y"":47.63009174311923,""width"":9.440000000000001,""height"":16.064587155963288,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",7.544,"2024-04-26T23:41:51.943843Z"
552,"1","2024-04-26T23:41:38.234329Z",663,"/data/upload/8/e2ab8f51-img20.jpg","[{""x"":48.16,""y"":46.50275229357798,""width"":9.760000000000005,""height"":16.064587155963302,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",5.478,"2024-04-26T23:41:38.234343Z"
551,"1","2024-04-26T23:41:31.270381Z",664,"/data/upload/8/e8717482-img19.jpg","[{""x"":48,""y"":44.81174311926605,""width"":9.599999999999994,""height"":17.19192660550459,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.394,"2024-04-26T23:41:31.270402Z"
550,"1","2024-04-26T23:41:26.450296Z",665,"/data/upload/8/61fa4105-img18.jpg","[{""x"":52.480000000000004,""y"":80.88660550458715,""width"":11.679999999999993,""height"":18.882935779816506,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.305,"2024-04-26T23:41:26.450312Z"
549,"1","2024-04-26T23:41:20.802026Z",666,"/data/upload/8/3bcff919-img17.jpg","[{""x"":29.119999999999997,""y"":76.94091743119272,""width"":10.400000000000006,""height"":17.755596330275235,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",138.353,"2024-04-26T23:41:20.802042Z"
548,"1","2024-04-26T23:38:59.790105Z",667,"/data/upload/8/f5fd00ca-img16.jpg","[{""x"":22.400000000000002,""y"":52.984954128440364,""width"":11.2,""height"":19.446605504587154,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",77.945,"2024-04-26T23:38:59.790131Z"
547,"1","2024-04-26T23:37:39.777862Z",668,"/data/upload/8/005d7bc2-img15.jpg","[{""x"":18.72,""y"":49.88477064220183,""width"":10.719999999999999,""height"":17.75559633027524,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.923,"2024-04-26T23:37:39.777888Z"
546,"1","2024-04-26T23:37:32.588809Z",669,"/data/upload/8/ba9948d8-img14.jpg","[{""x"":40.48,""y"":32.1291743119266,""width"":11.04,""height"":18.882935779816513,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.261,"2024-04-26T23:37:32.588829Z"
545,"1","2024-04-26T23:37:25.841409Z",670,"/data/upload/8/fb3af829-img13.jpg","[{""x"":32.31999999999998,""y"":34.10201834862387,""width"":11.040000000000035,""height"":20.01027522935776,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",12.275,"2024-04-26T23:37:25.841497Z"
544,"1","2024-04-26T23:37:11.729015Z",671,"/data/upload/8/afdc4187-img12.jpg","[{""x"":44.64,""y"":34.66568807339449,""width"":15.679999999999993,""height"":29.310825688073386,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.698,"2024-04-26T23:37:11.729065Z"
543,"1","2024-04-26T23:37:01.686061Z",672,"/data/upload/8/5da5065a-img10.jpg","[{""x"":46.72,""y"":36.356697247706414,""width"":28,""height"":46.50275229357798,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.878,"2024-04-26T23:37:01.686101Z"
542,"1","2024-04-26T23:36:55.474771Z",673,"/data/upload/8/92617e8b-img9.jpg","[{""x"":46.5599999999999,""y"":35.79302752293575,""width"":21.120000000000072,""height"":37.48403669724766,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",16.305,"2024-04-26T23:36:55.474801Z"
541,"1","2024-04-26T23:36:37.877146Z",674,"/data/upload/8/dd5569ff-img7.jpg","[{""x"":67.36,""y"":36.92036697247706,""width"":9.920000000000002,""height"":19.72844036697247,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",4.876,"2024-04-26T23:36:37.877157Z"
540,"1","2024-04-26T23:36:27.640413Z",675,"/data/upload/8/d25b1f7d-img6.jpg","[{""x"":76.96,""y"":72.4315596330275,""width"":12.640000000000033,""height"":22.26495412844039,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",18.838,"2024-04-26T23:36:31.737116Z"
539,"1","2024-04-26T23:36:11.083196Z",676,"/data/upload/8/662af87f-img5.jpg","[{""x"":42.71999999999999,""y"":75.53174311926605,""width"":11.999999999999963,""height"":22.546788990825632,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218},{""x"":53.92,""y"":73.84073394495412,""width"":1.1199999999999974,""height"":2.536513761467887,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",10.265,"2024-04-26T23:36:11.083206Z"
538,"1","2024-04-26T23:36:00.015588Z",677,"/data/upload/8/47621487-img3.jpg","[{""x"":24.8,""y"":31.84733944954128,""width"":8.000000000000004,""height"":15.219082568807337,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.234,"2024-04-26T23:36:00.015606Z"
537,"1","2024-04-26T23:35:55.895126Z",678,"/data/upload/8/6a3089aa-img2.jpg","[{""x"":51.519999999999996,""y"":42.8388990825688,""width"":9.120000000000012,""height"":16.34642201834862,""rotation"":0,""rectanglelabels"":[""U""],""original_width"":384,""original_height"":218}]",3.392,"2024-04-26T23:35:55.895144Z"
